Date,Open,High,Low,Close,Volume,WMA,EMA12,EMA26,MACD_LINE,SIGNAL_LINE,MACD_HISTOGRAMS,RSI,TWAP_10,AR,ATR,SVMA_20,returns
1986-08-13,0.0,0.2053920086522777,0.1980570554733276,0.1980570554733276,18899200,,,,,,,,,,,,
1986-08-14,0.0,0.2163954428361356,0.2090595364570617,0.2090595364570617,4160000,,,,,,,,,0.01833838736280799,0.01833838736280799,,0.05555207794763873
1986-08-15,0.0,0.2090595705524123,0.2053920924663543,0.2053920924663543,4332800,,,,,,,,,0.0036674780860580236,0.017290465271611564,,-0.0175425816629067
1986-08-18,0.0,0.2053920086522777,0.1980570554733276,0.1980570554733276,2828800,,,,,,,,,0.007335036993026678,0.003929446579412928,,-0.035712363143816
1986-08-19,0.0,0.2053920968374324,0.2017246186733245,0.2017246186733245,2060800,,,,,,,,,0.0073350413641047885,0.007335037305246543,,0.018517710420524778
1986-08-20,0.0,0.2127280045690333,0.2017246186733245,0.2017246186733245,684800,,,,,,,,,0.01100338589570879,0.007597065973505074,,0.0
1986-08-21,0.0,0.2200629203240676,0.2090595364570617,0.2090595364570617,883200,,,,,,,,,0.0183383016507431,0.011527308449639811,,0.036361044239302656
1986-08-22,0.0,0.2163954428361356,0.2090595364570617,0.2090595364570617,1734400,,,,,,,,,0.0073359063790738865,0.0175524162741953,,0.0
1986-08-25,0.0,0.2090595750015402,0.2017246186733245,0.2017246186733245,627200,,,,,,,,,0.007334956328215708,0.007335838518298303,,-0.03508530588004874
1986-08-26,0.0,0.2090595750015402,0.2017246186733245,0.2017246186733245,793600,0.2038584042679179,,,,,,,0.1545025805054459,0.007334956328215708,0.007334956328215708,,0.0
1986-08-27,0.0,0.2053920968374324,0.2017246186733245,0.2017246186733245,2540800,0.20352500243620433,,,,,,54.54554856629957,0.15468596087007466,0.0036674781641078957,0.007072993602208007,,0.0
1986-08-28,0.0,0.2053921509088887,0.1943887621164322,0.1943887621164322,1555200,0.20179112553596493,0.1943887621164322,,,,,29.999345865361235,0.153677339854862,0.01100338879245652,0.0041914717804185115,,-0.036365697975476625
1986-08-29,0.0,0.2053921509088887,0.1943887621164322,0.1943887621164322,1548800,0.20032398998737327,0.1943887621164322,,,,,33.332475603221326,0.1530354878462778,0.01100338879245652,0.01100338879245652,,0.0
1986-09-02,0.0,0.2163954428361356,0.2090595364570617,0.2090595364570617,1068800,0.20172432850707656,0.1966458043226829,,,,,63.63582303886844,0.15386069775006095,0.02200668071970341,0.011789338215831297,,0.07547130904533582
1986-09-03,0.0,0.2200629203240676,0.2090595364570617,0.2090595364570617,403200,0.20292462191798466,0.19855560926643345,,,,,59.999488078735176,0.1545942142264137,0.01100338386700589,0.02122073094451073,,0.0
1986-09-04,0.0,0.242069758270734,0.2347338497638702,0.2347338497638702,1804800,0.20865961015224455,0.20412149241988525,,,,,76.47058401783822,0.1569782196234835,0.033010221813672275,0.012575300863196345,,0.12280862065377099
1986-09-05,0.0,0.2420696852022262,0.2310663014650344,0.2310663014650344,2137600,0.21312760358506977,0.2082668476576005,,,,,68.75041421449568,0.1586287269958361,0.011003383737191785,0.03143830480820938,,-0.015624283853927197
1986-09-08,0.0,0.2384013054181773,0.2273988574743271,0.2273988574743271,492800,0.21652866601943963,0.21121023378325074,,,,,64.70655152182155,0.16009583961125046,0.011002447943850219,0.011003316894810244,,-0.015871825391476576
1986-09-09,0.0,0.2457372228311953,0.2347338497638702,0.2347338497638702,499200,0.22092992121523072,0.21482925162642297,,,,,76.47052075616004,0.16266324236151908,0.018338365356868225,0.011526442044780077,,0.032256064832565094
1986-09-10,0.0,0.2567406415243795,0.2457372397184372,0.2457372397184372,934400,0.2267316249283877,0.21958432671750208,,,,,80.00002031395223,0.1660559000768457,0.022006791760509264,0.01860039581427116,2499520.0,0.04687602561639836
1986-09-11,0.0,0.2273988526418912,0.2163954675197601,0.2163954675197601,1798400,0.22639823149551042,0.21909373299477256,,,,,57.14284677860039,0.16733961141427894,0.02934177219867709,0.022530718934664105,1644480.0,-0.11940303485257889
1986-09-12,0.0,0.2273988483915332,0.2200629413127899,0.2200629413127899,1286400,0.22646490877324885,0.21924284196677524,,,,,62.963129042407814,0.16917348781116295,0.011003380871773105,0.028031887103898232,1500800.0,0.016948015755897893
