Date,Open,High,Low,Close,Volume
2000-08-11,308.5490216936384,338.79892578125,290.39907924107143,317.6239929199219,792528
2000-08-14,316.86774436632794,317.62399196624756,290.3990783691406,290.3990783691406,80228
2000-08-15,294.18031987455703,299.47405313708117,290.3990818298969,293.424072265625,48422
2000-08-16,291.9116135414201,316.1115400526259,291.9116135414201,299.4740905761719,42166
2000-08-17,296.44905916849774,302.49903996785486,288.8865831693014,290.3990783691406,47247
2000-08-18,303.25533084786093,347.8739456110125,299.4740923086108,346.3614501953125,60400
2000-08-21,364.5112651306906,393.2486677758488,337.2863573615934,367.5362548828125,66547
2000-08-22,372.07386695014105,379.63634392067235,326.6990051269531,326.6990051269531,33878
2000-08-23,328.2114557119516,332.7489412747897,308.54901827298676,314.5989990234375,17925
2000-08-24,313.0864591450271,316.11144908845733,291.9115295410156,291.9115295410156,18441
2000-08-25,304.0115590512174,313.086530963194,293.424091820578,311.57403564453125,20113
2000-08-28,324.4302213396345,327.8333355494908,302.49904087611606,317.6239929199219,19491
2000-08-29,325.1864146294995,326.6989095812646,305.523980256553,323.6739196777344,22728
2000-08-30,322.9177970718182,355.4364511094954,320.649053766864,343.33648681640625,19891
2000-08-31,364.51129598138874,399.29868107504825,359.9738109691723,391.7362060546875,87397
2000-09-01,390.2238064720517,393.248797219897,362.9988897414434,381.1488342285156,27738
2000-09-05,382.66134030751914,393.2488082211659,375.09886322634287,376.6113586425781,23025
2000-09-06,390.2237364245999,393.24872662944176,369.0488049907069,375.0987854003906,20559
2000-09-07,387.198777173913,387.198777173913,323.6739777938179,347.8739013671875,23959
2000-09-08,345.22711747033253,350.8989759172712,332.7490288870675,338.79901123046875,15956
2000-09-11,334.2614306200732,338.79891610360363,326.6989548141892,335.77392578125,34547
2000-09-12,328.96770330575794,334.26143646240234,311.5740086482121,314.5989990234375,33853
2000-09-13,308.54900390625,317.623974609375,299.47403320312503,302.4990234375,10363
2000-09-14,335.77387196207286,335.77387196207286,302.49898374961515,307.0364685058594,8109
2000-09-15,304.01153564453125,314.5990020600124,302.49904044231965,304.01153564453125,3600
