Date,Open,High,Low,Close,Volume
1980-03-17,0.0,0.07160133599878153,0.06970053166151047,0.06970053166151047,3600000
1980-03-18,0.0,0.07033414913458103,0.06843334436416626,0.06843334436416626,3715200
1980-03-19,0.0,0.07160133599878153,0.06970053166151047,0.06970053166151047,2016000
1980-03-20,0.0,0.07286853052858791,0.07096772640943527,0.07096772640943527,3657600
1980-03-21,0.0,0.07540367131188545,0.07350213825702667,0.07350213825702667,3024000
1980-03-24,0.0,0.07160133599878153,0.06970053166151047,0.06970053166151047,2649600
1980-03-25,0.0,0.06970054421935963,0.06779973953962326,0.06779973953962326,4320000
1980-03-26,0.0,0.06273092317379454,0.060829389840364456,0.060829389840364456,3312000
1980-03-27,0.0,0.058294963914534946,0.055760558694601066,0.05576055869460106,9993600
1980-03-28,0.0,0.0646317152264154,0.06209658086299896,0.06209658086299896,6134400
1980-03-31,0.0,0.07160132477203217,0.06906691938638687,0.06906691938638687,6134400
1980-04-01,0.0,0.07096775072471928,0.06843334436416626,0.06843334436416626,3542400
1980-04-02,0.0,0.06748292443571835,0.06463171541690826,0.06463171541690826,4147200
1980-04-03,0.0,0.0693837261411684,0.06653252243995667,0.06653252243995667,4646400
1980-04-07,0.0,0.06463172797067604,0.061779789626598365,0.06177978962659836,940800
1980-04-08,0.0,0.06748292443571835,0.06463171541690826,0.06463171541690826,1152000
1980-04-09,0.0,0.06653255422147296,0.06368134915828705,0.06368134915828705,2400000
1980-04-10,0.0,0.06653255422147296,0.06368134915828705,0.06368134915828705,1152000
1980-04-11,0.0,0.06653255422147296,0.06368134915828705,0.06368134915828705,1056000
1980-04-14,0.0,0.06653255422147296,0.06368134915828705,0.06368134915828705,326400
1980-04-15,0.0,0.06558211728434366,0.06273090839385986,0.06273090839385986,1094400
1980-04-16,0.0,0.06558211728434366,0.06273090839385986,0.06273090839385986,960000
1980-04-17,0.0,0.06558211728434366,0.06273090839385986,0.06273090839385986,979200
