Date,Open,High,Low,Close,Volume
2012-08-13,8.79438304901123,8.79438304901123,8.79438304901123,8.79438304901123,0
2012-08-14,8.79438304901123,8.79438304901123,8.79438304901123,8.79438304901123,0
2012-08-15,8.79438304901123,8.79438304901123,8.79438304901123,8.79438304901123,0
2012-08-16,8.79438304901123,8.79438304901123,8.79438304901123,8.79438304901123,0
2012-08-17,8.79438304901123,8.79438304901123,8.79438304901123,8.79438304901123,0
2012-08-20,8.79438304901123,8.79438304901123,8.79438304901123,8.79438304901123,0
2012-08-21,9.494819641113281,9.494819641113281,9.494819641113281,9.494819641113281,521
2012-08-22,9.494819641113281,9.494819641113281,9.494819641113281,9.494819641113281,0
2012-08-23,9.494819641113281,9.494819641113281,9.494819641113281,9.494819641113281,0
2012-08-24,9.494819641113281,9.494819641113281,9.494819641113281,9.494819641113281,0
2012-08-27,9.494819641113281,9.494819641113281,9.494819641113281,9.494819641113281,0
2012-08-28,9.494819641113281,9.494819641113281,9.494819641113281,9.494819641113281,0
2012-08-29,9.494819641113281,9.494819641113281,9.494819641113281,9.494819641113281,0
2012-08-30,9.494819641113281,9.494819641113281,9.494819641113281,9.494819641113281,0
2012-08-31,9.494819641113281,9.494819641113281,9.494819641113281,9.494819641113281,0
2012-09-04,9.494819641113281,9.494819641113281,9.494819641113281,9.494819641113281,0
2012-09-05,9.494819641113281,9.494819641113281,9.494819641113281,9.494819641113281,0
2012-09-06,9.494819641113281,9.494819641113281,9.494819641113281,9.494819641113281,0
2012-09-07,9.494819641113281,9.494819641113281,9.494819641113281,9.494819641113281,0
2012-09-10,9.494819641113281,9.494819641113281,9.494819641113281,9.494819641113281,0
2012-09-11,9.494819641113281,9.494819641113281,9.494819641113281,9.494819641113281,0
2012-09-12,9.494819641113281,9.494819641113281,9.494819641113281,9.494819641113281,0
2012-09-13,9.494819641113281,9.494819641113281,9.494819641113281,9.494819641113281,0
2012-09-14,9.494819641113281,9.494819641113281,9.494819641113281,9.494819641113281,0
2012-09-17,9.494819641113281,9.494819641113281,9.494819641113281,9.494819641113281,0
2012-09-18,9.494819641113281,9.494819641113281,9.494819641113281,9.494819641113281,0
2012-09-19,9.494819641113281,9.494819641113281,9.494819641113281,9.494819641113281,0
2012-09-20,9.494819641113281,9.494819641113281,9.494819641113281,9.494819641113281,0
2012-09-21,9.494819641113281,9.494819641113281,9.494819641113281,9.494819641113281,0
2012-09-24,9.494819641113281,9.494819641113281,9.494819641113281,9.494819641113281,0
2012-09-25,9.494819641113281,9.494819641113281,9.494819641113281,9.494819641113281,0
2012-09-26,9.494819641113281,9.494819641113281,9.494819641113281,9.494819641113281,0
2012-09-27,9.494819641113281,9.494819641113281,9.494819641113281,9.494819641113281,0
2012-09-28,9.494819641113281,9.494819641113281,9.494819641113281,9.494819641113281,0
2012-10-01,9.494819641113281,9.494819641113281,9.494819641113281,9.494819641113281,0
2012-10-02,9.494819641113281,9.494819641113281,9.494819641113281,9.494819641113281,0
2012-10-03,9.494819641113281,9.494819641113281,9.494819641113281,9.494819641113281,0
2012-10-04,9.494819641113281,9.494819641113281,9.494819641113281,9.494819641113281,0
2012-10-05,9.494819641113281,9.494819641113281,9.494819641113281,9.494819641113281,0
2012-10-08,9.494819641113281,9.494819641113281,9.494819641113281,9.494819641113281,0
2012-10-09,9.494819641113281,9.494819641113281,9.494819641113281,9.494819641113281,0
2012-10-10,9.845038414001465,9.845038414001465,9.845038414001465,9.845038414001465,208
2012-10-11,9.845038414001465,9.845038414001465,9.845038414001465,9.845038414001465,0
2012-10-12,9.845038414001465,9.845038414001465,9.845038414001465,9.845038414001465,0
2012-10-15,9.845038414001465,9.845038414001465,9.845038414001465,9.845038414001465,0
2012-10-16,9.845038414001465,9.845038414001465,9.845038414001465,9.845038414001465,0
2012-10-17,9.845038414001465,9.845038414001465,9.845038414001465,9.845038414001465,0
2012-10-18,9.845038414001465,9.845038414001465,9.845038414001465,9.845038414001465,0
2012-10-19,9.845038414001465,9.845038414001465,9.845038414001465,9.845038414001465,0
2012-10-22,9.845038414001465,9.845038414001465,9.845038414001465,9.845038414001465,0
2012-10-23,9.845038414001465,9.845038414001465,9.845038414001465,9.845038414001465,0
2012-10-24,9.845038414001465,9.845038414001465,9.845038414001465,9.845038414001465,0
