Date,Open,High,Low,Close,Volume,WMA,EMA12,EMA26,MACD_LINE,SIGNAL_LINE,MACD_HISTOGRAMS,RSI,TWAP_10,AR,ATR,SVMA_20,returns
1980-11-03,0.1272689700126648,0.1272689700126648,0.1242564483849844,0.1272689700126648,4460400,,,,,,,,,,,,
1980-11-05,0.1283984631299972,0.1366822502699458,0.1283984631299972,0.1283984631299972,8208000,,,,,,,,,0.009413280257280998,0.009413280257280998,,0.00887485077643046
1980-11-06,0.1283984036075512,0.1283984036075512,0.12425635198235,0.1257626116275787,2613600,,,,,,,,,0.004142111147647204,0.009036768178021442,,-0.02052868420823557
1980-11-07,0.1253862888753655,0.1253862888753655,0.1238800186347406,0.1250095516443252,1987200,,,,,,,,,0.0018825929928381058,0.003980716993732268,,-0.005987948035649467
1980-11-10,0.1250094415941142,0.1261389736093319,0.1250094415941142,0.1253861784934997,3261600,,,,,,,,,0.0011295320152177046,0.0018288029230080771,,0.0030127845770223306
1980-11-11,0.1261389565092915,0.1314105382633501,0.1261389565092915,0.1295278817415237,6663600,,,,,,,,,0.0060243597698504125,0.0014791625691200408,,0.033031577306095995
1980-11-12,0.130281090363739,0.1355526751228757,0.130281090363739,0.1340464055538177,8607600,,,,,,,,,0.006024793381352006,0.006024390742100526,,0.034884565018293436
1980-11-13,0.1347994957298478,0.1374352872371673,0.1347994957298478,0.1374352872371673,6080400,,,,,,,,,0.0033888816833496094,0.005836513974351835,,0.025281406609511975
1980-11-14,0.1374353729647514,0.1389413036331922,0.1355527148183909,0.1370586454868316,6264000,,,,,,,,,0.0033885888148013077,0.0033888607641675878,,-0.0027405025150908716
1980-11-17,0.1359290480613708,0.1359290480613708,0.1351759134141554,0.1359290480613708,7797600,0.13265664631670168,,,,,,,0.1303940301772974,0.0018827320726761965,0.0032810276189352283,,-0.008241708660176024
1980-11-18,0.1359290571316116,0.1396943815819123,0.1355526594536652,0.1381884515285492,8704800,0.13403958217664194,,,,,,76.36309999208525,0.1314765599591164,0.004141722128247094,0.002044088505216975,,0.016621932540558212
1980-11-19,0.1381884515285492,0.1400711089059627,0.1378117145090251,0.1381884515285492,17442000,0.1352239820090207,0.1381884515285492,,,,,74.99960045996578,0.13228611212942012,0.002259394396937592,0.004007270147439272,,0.0
1980-11-20,0.1381884423075441,0.1385648399603743,0.1355526504085406,0.1359290480613708,4428000,0.13581958142193878,0.13784085099513713,,,,,76.46979859522548,0.1333215923772401,0.003012189551833716,0.002313165479430172,,-0.016350161263017093
1980-11-21,0.135929112650072,0.1370586454868316,0.135929112650072,0.1370586454868316,15076800,0.13643571788614442,0.13772051168616706,,,,,80.76828534181809,0.13447942658334033,0.0011295974254608154,0.0028777186856642233,,0.008310198898404791
1980-11-24,0.1370585802028249,0.1370585802028249,0.1347995156053477,0.1366821825504303,10303200,0.13676433211023153,0.13756076874220757,,,,,78.84545428255281,0.13558079716509952,0.0022591298814839122,0.001210278315176751,,-0.0027467288551124756
1980-11-25,0.1366822476551505,0.1374353729647514,0.1355527148183909,0.1370586454868316,7128000,0.1369560122489929,0.13748351901061126,,,,,73.80896520858361,0.13641861336264122,0.0018826581463604886,0.0022322390432608107,,0.0027542941543416736
1980-11-26,0.1370585561047304,0.1370585561047304,0.1359290240045898,0.136305421590805,8812800,0.13687381961128925,0.137302273253718,,,,,59.373763355757816,0.13682337077265833,0.0011296214822417994,0.0018288698132091536,,-0.005495632131422019
1980-11-28,0.1366822476551505,0.1370586454868316,0.1366822476551505,0.1370586454868316,4633200,0.13688750375400888,0.1372647920588124,,,,,47.999569459481705,0.13689867628140667,0.0007532238960266113,0.001102735940369286,,0.005526001000076309
1980-12-01,0.1370585803614165,0.1370585803614165,0.1347995157613252,0.1359290480613708,12592800,0.13670265457846897,0.13705929298228292,,,,,44.444770143076155,0.13679511847246575,0.0022591297255064036,0.0008607885981323107,,-0.008241708660176024
1980-12-02,0.1355526751228757,0.1355526751228757,0.1329168827433074,0.1340464055538177,6534000,0.13619604490020054,0.13659577183944213,,,,,41.37985617401034,0.13667275799608097,0.0030121653180633923,0.002312917982117617,7579980.0,-0.01385018533127006
1980-12-03,0.1340463517176505,0.1355526206817555,0.1325400924490164,0.135175883769989,6166800,0.1359290247613733,0.13637732752106474,,,,,34.61420208766488,0.1363715179691478,0.0030125282327390923,0.003012191240540228,7665300.0,0.00842602389452249
1980-12-04,0.1351759132577423,0.1370585802028249,0.1351759132577423,0.1366821825504303,8143200,0.1359906510873274,0.1364242282948133,,,,,43.3329639830732,0.13611733953906413,0.0018826964328358953,0.0029318259613174353,7662060.0,0.011143250840544563
1980-12-05,0.1359290728443318,0.1359290728443318,0.1332932804647635,0.1340464055538177,7808400,0.1356004319407723,0.1360584094115832,,,,,41.93574742195658,0.13589141081329953,0.003388902085666806,0.001990282550895246,7921800.0,-0.019283983818740292
1980-12-08,0.1332932809534606,0.1332932809534606,0.1287748212668119,0.131410613656044,8748000,0.13476520776748654,0.135343363910731,,,,,28.57178392741058,0.13541132282719875,0.005271584287005804,0.003523379385762449,8259840.0,-0.0196632791971095
1980-12-09,0.1314105689107717,0.1325401010362926,0.1295279119498743,0.1321637034416198,7365600,0.13416960049759252,0.1348541853770216,,,,,33.33351654391517,0.13491240849662703,0.0030121890864182876,0.005110198915535267,8465040.0,0.005730814008272812
1980-12-10,0.1321637034416198,0.1347994949333654,0.1321637034416198,0.1321637034416198,9925200,0.13365614739331327,0.13444026507926746,0.1321637034416198,0.002276561637647667,,,31.429181987164554,0.13452644910495454,0.002635791491745615,0.002985303543941668,8628120.0,0.0
1980-12-11,0.1302809997495924,0.1302809997495924,0.1257625432222252,0.1268920749425888,9774000,0.13227321532639585,0.13327900505823997,0.13177321244169157,0.0015057926165484015,,,23.40491099733005,0.13369807560143315,0.006401160219394603,0.0029047464008634,8686440.0,-0.03988711243522017
1980-12-12,0.1268920908644944,0.1302810160967266,0.1265156933576046,0.1295278817415237,5778000,0.1315406726165251,0.13270190916336055,0.13160689164908654,0.001095017514274016,,,30.769353705748472,0.13284144799584274,0.003765322739122001,0.006212886113660845,8671320.0,0.02077203639492402
1980-12-15,0.1310342359154104,0.1325401663780212,0.1310342359154104,0.1325401663780212,11383200,0.13149274099956856,0.13267702565792372,0.1316760231104891,0.0010010025474346262,,,42.105219308720706,0.1323990249968761,0.0030122846364975253,0.003711534303220253,8927280.0,0.023255878163039978
1980-12-16,0.1325401668652676,0.1325401668652676,0.1295279762827789,0.1306575089693069,61732800,0.13116412406617942,0.1323663307827519,0.13160057761854968,0.0007657531642022153,,,42.105190075988695,0.13207895450786972,0.003012190582488694,0.003012277918354037,11624040.0,-0.014204429194277203
