Date,Open,High,Low,Close,Volume,WMA,EMA12,EMA26,MACD_LINE,SIGNAL_LINE,MACD_HISTOGRAMS,RSI,TWAP_10,AR,ATR,SVMA_20,returns
2002-07-01,4.0533061027526855,4.0533061027526855,4.0533061027526855,4.0533061027526855,3900,,,,,,,,,,,,
2002-07-02,4.188418689296963,4.458638975568413,4.053308159607648,4.088436603546143,21000,,,,,,,,,0.4053328728157277,0.4053328728157277,,0.008667122566834804
2002-07-03,3.783085953604768,4.323526251900603,3.783085953604768,4.0533061027526855,30600,,,,,,,,,0.540440298295835,0.414983403207164,,-0.008592649024565104
2002-07-05,4.0533061027526855,4.0533061027526855,4.0533061027526855,4.0533061027526855,1500,,,,,,,,,0.0,0.5018374198461324,,0.0
2002-07-08,3.783087491989136,3.783087491989136,3.783087491989136,3.783087491989136,900,,,,,,,,,0.27021861076354936,0.019301329340253526,,-0.06666622355021207
2002-07-09,3.783086740144957,4.188417434692383,3.783086740144957,4.188417434692383,6900,,,,,,,,,0.405330694547426,0.2798694738909691,,0.10714262981269972
2002-07-10,3.7155311089824217,4.188417434692383,3.7155311089824217,4.188417434692383,1500,,,,,,,,,0.47288632570996114,0.4101560967733214,,0.0
2002-07-11,4.188417434692383,4.188417434692383,4.188417434692383,4.188417434692383,0,,,,,,,,,0.0,0.4391087310163925,,0.0
2002-07-12,4.0533061027526855,4.0533061027526855,4.0533061027526855,4.0533061027526855,300,,,,,,,,,0.13511133193969727,0.00965080942426409,,-0.03225832526160814
2002-07-15,3.985751727632305,3.985751727632305,3.377755740693829,3.445310592651367,128100,3.9710615721615876,,,,,,,3.9950743713818597,0.6755503620588565,0.1737141198053515,,-0.1499999000046939
2002-07-16,3.445311951041264,3.445311951041264,3.3777570724487305,3.3777570724487305,17700,3.8561935598200017,,,,,,28.298680148056732,3.930897212281091,0.06755487859253373,0.6321221132398335,,-0.019607381797949994
2002-07-17,3.3777570724487305,3.3777570724487305,3.310201420749016,3.3777570724487305,7200,3.7536082571203058,3.3777570724487305,,,,,26.642965948697366,3.8472639675329923,0.06755565169971467,0.06755493381447522,,0.0
2002-07-18,3.3237124624666325,3.3237124624666325,3.175091505050659,3.175091505050659,4200,3.6270961154590955,3.3465777543874884,,,,,24.000003952762782,3.7736290593622854,0.2026655673980713,0.077206359963883,,-0.06000004235092826
2002-07-19,3.1345581747611475,3.1345581747611475,2.715716015616408,2.837315320968628,32100,3.4551376602866433,3.2682296877076635,,,,,19.99999058866598,3.6638521412397003,0.459375489434251,0.22100199040065555,,-0.10638313369700568
2002-07-22,2.8373152624210114,2.8373152624210114,2.702204754127183,2.756249189376831,13800,3.290548831766302,3.189463457195228,,,,,22.058794144459853,3.5638705037494374,0.13511056684144496,0.43621370924905056,,-0.028571421368888177
2002-07-23,2.756249189376831,2.756249189376831,2.756249189376831,2.756249189376831,300,3.144629790566184,3.12281510830009,,,,,0.0,3.4409202139452546,0.0,0.12545981206705603,,0.0
2002-07-24,2.75624924625166,2.837315320968628,2.75624924625166,2.837315320968628,6600,3.0394894686612215,3.0788920640952497,,,,,5.357143138492177,3.325401015122528,0.08106613159179688,0.0057904379708426336,,0.029411757073432597
2002-07-25,2.837316227702781,2.837316227702781,2.742738723754883,2.742738723754883,3900,2.941718894785101,3.027176165581347,,,,,5.042018800506796,3.1855620192261727,0.09457750394789821,0.08203122961723268,,-0.03333312886121438
2002-07-26,2.742738723754883,2.742738723754883,2.742738723754883,2.742738723754883,0,2.8702333883805706,2.9834165591465065,,,,,5.504593691061132,3.0545052813263927,0.0,0.08782196795161977,,0.0
2002-07-29,2.8373150202091963,2.9994473457336426,2.8238038159118077,2.9994473457336426,12300,2.86925067468123,2.9858828340060657,,,,,30.120466558634703,2.976141374800855,0.25670862197875977,0.018336330141339983,14640.0,0.0935957259637618
2002-07-30,3.0399809642444247,3.202113320992818,3.0399809642444247,3.1075358390808105,26700,2.896027018807151,3.004598680940642,,,,,38.372057234523744,2.944728200840417,0.2026659752591753,0.25284843292736087,15780.0,0.036036136290543995
2002-07-31,3.215624148150212,3.2426459789276123,3.1750911120689693,3.2426459789276123,15000,2.95228195623918,3.0412213421694068,,,,,44.79163200989659,2.930541565339897,0.13511013984680176,0.19784055844400575,15480.0,0.04347822417609397
2002-08-01,3.18860125541687,3.215623856853395,3.18860125541687,3.18860125541687,12900,3.001167145642367,3.063895174976709,,,,,50.58817985199591,2.9251370575416327,0.05404472351074219,0.12931975296565465,14595.0,-0.01666685905953123
2002-08-02,3.18860125541687,3.18860125541687,3.18860125541687,3.18860125541687,0,3.0498067032207143,3.083080725813657,,,,,71.66664019730848,2.9484434909306367,0.0,0.050184386117117744,14520.0,0.0
2002-08-05,3.2156245971593327,3.242646431709888,3.202113389968872,3.202113389968872,85800,3.094515995545821,3.1013934433759975,,,,,80.00000641680484,2.9916788244421597,0.05404517629301786,0.0038603697352155614,18765.0,0.004237636966694165
2002-08-06,3.2426459789276123,3.2426459789276123,3.2426459789276123,3.2426459789276123,30000,3.138488227670843,3.1231246026916306,3.2426459789276123,-0.11952137623598169,,,81.03447646389127,3.0403185033972377,0.040532588958740234,0.053079991483426604,19920.0,0.012658074222391685
2002-08-07,3.2372423046899503,3.2561581134796143,3.229135695160223,3.2561581134796143,13200,3.1760736335407604,3.1435912966590127,3.2436468777833163,-0.10005558112430357,,,79.24530877515416,3.085107630706458,0.027022418319391228,0.03956757677021531,20505.0,0.004167008868624814
2002-08-08,3.269667387008667,3.269667387008667,3.256156955759845,3.269667387008667,36900,3.208499947461215,3.1629876182512673,3.24557432291112,-0.08258670465985274,,,91.48926264680628,3.1327338610532216,0.013510431248822119,0.02605727638577915,22350.0,0.004148838311360863
2002-08-09,3.283179521560669,3.283179521560669,3.283179521560669,3.283179521560669,10200,3.233802491968328,3.1814786802988677,3.2483598931814566,-0.06688121288258886,,,91.66658395012303,3.1867779408338004,0.013512134552001953,0.013510552913334964,22845.0,0.00413257158990837
2002-08-12,3.283179521560669,3.283179521560669,3.269667928414051,3.283179521560669,73200,3.2492788401517,3.197124963569914,3.25093912491325,-0.05381416134333605,,,86.20680422947525,3.223257764971494,0.013511593146617873,0.013512095880188804,20100.0,0.0
2002-08-13,3.2966907024383545,3.2966907024383545,3.269667902909467,3.2966907024383545,11700,3.2620529998432506,3.2124427695496744,3.2543281306558502,-0.0418853611061758,,,81.81807973319067,3.242510988013046,0.027022799528887642,0.014476679316779999,19800.0,0.004115273255378666
2002-08-14,3.283179495950689,3.2966907024383545,3.283179495950689,3.2966907024383545,11100,3.2713879802010277,3.2254039899940867,3.257466098936036,-0.03206210894194905,,,66.66666666666666,3.2496043174806375,0.013511206487665461,0.026057685740228913,19995.0,0.0
2002-08-15,3.2831789779179785,3.2831789779179785,3.269667387008667,3.269667387008667,2100,3.274826999144121,3.232213743380945,3.258369898052527,-0.026156154671582055,,,79.99943533131935,3.2577109451493698,0.0270233154296875,0.01447635712638132,19890.0,-0.008197103662075444
2002-08-16,3.2426462883350564,3.283179521560669,3.2426462883350564,3.283179521560669,25800,3.279248840158636,3.2400546323316717,3.2602076479420194,-0.02015301561034777,,,81.81777348575022,3.265142110102469,0.04053323322561253,0.02798830955796786,19575.0,0.00413257158990837
2002-08-19,3.28318011930562,3.28318011930562,3.148069381713867,3.148069381713867,26100,3.257385596362027,3.225903055313548,3.2519011097028967,-0.025998054389348546,-0.025998054389348546,0.0,40.00010587640518,3.265142139933269,0.13511073759175263,0.047288769251765395,20190.0,-0.041152224226403786
2002-08-20,3.1345584392547607,3.1345584392547607,3.1345584392547607,3.1345584392547607,300,3.234048435904763,3.2118500374583503,3.243209060040072,-0.03135902258172152,-0.026295885955591486,-0.005063136626130033,27.77816991157384,3.254333385965984,0.013510942459106445,0.12642503793942075,20190.0,-0.004291818515051545
2002-08-21,3.2156245461486845,3.2426463802705823,3.175091505050659,3.175091505050659,49200,3.2200461517680776,3.2061948786263974,3.2381633152260414,-0.03196843659964399,-0.026611027658038848,-0.005357408941605142,35.000008823057115,3.250077378708763,0.10808794101582153,0.020266442356014665,22320.0,0.012931028909301543
2002-08-22,3.175091324921921,3.175091324921921,2.972425937652588,2.972425937652588,106500,3.1706695209849967,3.1702304261688883,3.2184790650354156,-0.048248638866527305,-0.027813117169621537,-0.020435521696905767,17.647434337101473,3.2308242639178433,0.2026655673980713,0.1148434857574108,27450.0,-0.06382983516402238
2002-08-23,2.972425516969107,2.9994473457336426,2.972425516969107,2.9994473457336426,11100,3.1316102634776724,3.1439561061019274,3.2022544932352845,-0.05829838713335711,-0.029506743278717957,-0.028791643854639153,20.000050417583637,3.2010999548969137,0.027021828764535627,0.19011958606710447,28005.0,0.009090691794458733
2002-08-26,2.9724265650786137,2.9724265650786137,2.9318935177243017,2.937297344207764,35700,3.0864097725261344,3.112162450425902,3.1826280377517646,-0.07046558732586261,-0.03178223461467044,-0.03868335271119217,17.676843970730516,3.1684708923717446,0.06755382800934084,0.029916971567736,29175.0,-0.020720484263302523
2002-08-27,2.9318927828644874,2.972425820059458,2.840017318725586,2.840017318725586,71700,3.029810771075162,3.0702939686258532,3.1572494659720474,-0.08695549734619412,-0.034847415877532865,-0.052108081468661256,13.100475714737613,3.129086223125509,0.13240850133387205,0.07218630467537879,31425.0,-0.033118889265334545
2002-08-28,2.8373161978850385,2.8373161978850385,2.7022056450452188,2.7292282581329346,74100,2.9613714564930307,3.0178223208577117,3.125544191317298,-0.10772187045958637,-0.03889599668764695,-0.06882587377193941,11.111169205652288,3.0777443706797625,0.13781167368036717,0.13279444221576456,34380.0,-0.039009994714527395
2002-08-29,2.756249189376831,2.756249189376831,2.729227358305535,2.756249189376831,25500,2.9081625374880704,2.9775803006298838,3.0981890059883748,-0.120608705358491,-0.043435591613804954,-0.07717311374468605,14.814766402538979,3.0250514255943313,0.027021831071296187,0.12989811349400496,35010.0,0.009900575799541775
2002-08-30,2.783270530262444,2.783270530262444,2.702204465866089,2.702204465866089,12600,2.854462181438099,2.9352147875892998,3.0688568178311684,-0.1336420302418686,-0.048447060426475154,-0.08519496981539346,12.280512745260125,2.973033884905971,0.08106606439635522,0.030882133451657547,35640.0,-0.01960806871854766
2002-09-03,2.688695176061301,2.7022056126977043,2.5130513821613985,2.6751837730407715,24000,2.8064121549779717,2.8952100161202954,3.0396958515503982,-0.14448583543010285,-0.053782547926676694,-0.09070328750342616,14.28552907646332,2.9159498084540263,0.18915423053630587,0.08878664769206598,32550.0,-0.00999949972943921
2002-09-04,2.5265617150620883,2.5670947472950454,2.4049624250864725,2.5130503177642822,267300,2.7374812386252665,2.8364162163732165,3.0006850712699453,-0.16426885489672882,-0.05992067609167959,-0.10434817880504924,11.666485302119014,2.8527856946587473,0.270221347954299,0.19494473892330538,44415.0,-0.060606473809535266
2002-09-05,2.5130503177642822,2.5130503177642822,2.5130503177642822,2.5130503177642822,9300,2.679850469936024,2.7866676165872266,2.964563978417674,-0.17789636183044744,-0.06647488085494446,-0.11142148097550297,7.017338556633121,2.783879378022161,0.0,0.2509198231004205,44220.0,0.0
2002-09-06,2.513051622704792,2.6211397647857666,2.513051622704792,2.6211397647857666,91200,2.653909440474077,2.761201793233156,2.9391251477782734,-0.17792335454511754,-0.07266646272662074,-0.1052568918184968,23.99997741278247,2.7332130842679634,0.10808944702148438,0.0077206747872488836,46935.0,0.043011254592643974
2002-09-09,2.6346499670033574,2.67518300476344,2.621138761139893,2.6481611728668213,78000,2.639268415624445,2.743810928561412,2.9175722607477956,-0.17376133218638357,-0.07828284436327422,-0.09547848782310935,23.99997741278247,2.699097763777164,0.05404424362354687,0.10422907535020312,50325.0,0.010309029851852721
2002-09-10,2.6751837730407715,2.688695176061301,2.65356595341694,2.6751837730407715,108600,2.635927612131292,2.7332529046351595,2.8996175579546826,-0.1663646533195231,-0.08317627819417694,-0.08318837512534616,29.535881786632473,2.671062380863926,0.04053400319447986,0.05307922645004209,52095.0,0.010204288338196699
2002-09-11,2.702204680081792,2.715715885162353,2.675182849750943,2.715715885162353,7200,2.6447219848632812,2.7305549016393433,2.8859952118219176,-0.15544031018257431,-0.08719094663797679,-0.06824936354459753,39.35181781195922,2.651674032358484,0.04053303541141018,0.04053393406711774,51870.0,0.015151150560213813
2002-09-12,2.729228225461938,2.729228225461938,2.6751837730407715,2.6751837730407715,12000,2.6484069087288598,2.722036266470332,2.870379549689981,-0.14834328321964874,-0.09058829867029189,-0.05775498454935685,44.73678955749178,2.644242974809914,0.05404445242116651,0.041498136626392776,51915.0,-0.01492501934500356
2002-09-13,2.675183859080036,2.685992479324341,2.675183859080036,2.685992479324341,8400,2.655039678920399,2.7164910684478722,2.8567212481814153,-0.14023017973354301,-0.09334618095158362,-0.046883998781959396,42.934838378655705,2.6373524185692316,0.010808706283569336,0.05095618483990957,52230.0,0.0040403602894478995
2002-09-16,2.685991252986818,2.702204465866089,2.6616714336679115,2.702204465866089,30900,2.665897477756847,2.7142931295891364,2.845275560602502,-0.13098243101336582,-0.09543708373279375,-0.03554534728057207,50.0,2.631880459222478,0.04053303219817739,0.012931872420327053,52485.0,0.006035752767940049
2002-09-17,2.634650723640134,2.6751837730407715,2.634650723640134,2.6751837730407715,14400,2.671842423352328,2.7082763055047727,2.832676168931263,-0.12439986342649023,-0.09704612704911021,-0.02735373637738002,50.0,2.632893785457494,0.06755374222595467,0.04246308291444719,51900.0,-0.00999949972943921
2002-09-18,2.66707706451416,2.66707706451416,2.66707706451416,2.66707706451416,4500,2.676313421942971,2.7019379607369864,2.82040956860407,-0.11847160786708377,-0.09823643153899762,-0.02023517632808615,75.22169291636776,2.6493097617787127,0.008106708526611328,0.06330752553314443,52110.0,-0.003030337058824473
2002-09-19,2.6481611728668213,2.6481611728668213,2.6481611728668213,2.6481611728668213,18600,2.6745446812022817,2.6936646087569613,2.807650428179089,-0.11398581942212749,-0.09911139753250484,-0.014874421889622652,70.8336151853018,2.662820847288967,0.018915891647338867,0.008878793035234724,50580.0,-0.007092367858063608
2002-09-20,2.607628572021123,2.607628572021123,2.5400729179382324,2.5400729179382324,8100,2.6506669694727116,2.6700351178617723,2.7878298718649512,-0.11779475400317896,-0.10014936178087562,-0.017645392222303338,37.499733465093456,2.6634963524124062,0.10808825492858887,0.02528534616742815,45660.0,-0.040816343067055734
2002-09-23,2.634650975822732,2.634650975822732,2.6211397647857666,2.6211397647857666,3600,2.6430026271126486,2.6625127558500794,2.7754824565257525,-0.11296970067567313,-0.1008616028305866,-0.01210809784508654,46.428629949644865,2.6618075667984935,0.09457805788449969,0.10712324085401106,45285.0,0.03191516522027085
2002-09-24,2.5400729179382324,2.5400729179382324,2.5400729179382324,2.5400729179382324,6000,2.6210901563817806,2.643675857709795,2.7580447129266767,-0.11436885521688156,-0.10161200574093632,-0.012756849475945242,34.374834565635496,2.6484991417033226,0.08106684684753418,0.0936129713818593,43800.0,-0.030928090114324753
2002-09-25,2.594116449356079,2.6211382762539133,2.567094622458245,2.594116449356079,21000,2.6114603432742034,2.6360513333476847,2.7459018785881137,-0.10985054524042903,-0.10206970237979703,-0.007780842860632006,36.36354400001287,2.637690304134994,0.08106535831568085,0.08106674052383037,41265.0,0.021276370074333775
2002-09-26,2.6211397647857666,2.6211397647857666,2.6211397647857666,2.6211397647857666,3000,2.608954759077592,2.6337572458766205,2.7366602405286806,-0.1029029946520601,-0.10211599639492275,-0.0007869982571373502,43.75001033958506,2.6295836806884356,0.0270233154296875,0.07720521239525276,37710.0,0.010417155882264008
2002-09-27,2.5941174250246504,2.5941174250246504,2.513051140734526,2.5643928050994877,18600,2.597114164179022,2.6230857934493694,2.723899689756148,-0.10081389630677862,-0.10204365750113696,0.0012297611943583447,37.288108557009714,2.6181668336652995,0.10808862405124042,0.03281369461694128,37365.0,-0.021649726751948668
2002-09-30,2.513050102501521,2.526561498641968,2.513050102501521,2.526561498641968,9300,2.580606053092263,2.608235901940539,2.7092820459699127,-0.10104614402937395,-0.10198824008603902,0.0009420960566650649,32.432553596569235,2.601345623262801,0.051342702597966916,0.10403534394743517,37200.0,-0.014752539619628139
2002-10-01,2.567094564437866,2.567094564437866,2.567094564437866,2.567094564437866,6000,2.5746610988270153,2.601906465401666,2.6987496399305018,-0.09684317452883562,-0.10170240311063883,0.00485922858180321,39.47366343603823,2.592563354872543,0.04053306579589799,0.05057058568353342,36300.0,0.01604277822553878
2002-10-02,2.567094461455195,2.567094461455195,2.5130500379421497,2.558987855911255,26100,2.569207455895164,2.595303602403141,2.6883969151883353,-0.09309331278519428,-0.1012241203147808,0.008130807529586517,39.47366343603823,2.581011318840222,0.05404452649571656,0.04149817013159932,24240.0,-0.003157931397975792
2002-10-03,2.580605745315552,2.580605745315552,2.580605745315552,2.580605745315552,300,2.569649596647783,2.593042393620435,2.680412384086648,-0.08736999046621285,-0.1004544464343048,0.013084455968091949,43.45551334451847,2.5742557760850944,0.02161788940429732,0.05172833813204376,23790.0,0.008447828056065235
2002-10-04,2.580605745315552,2.580605745315552,2.580605745315552,2.580605745315552,1500,2.571320017901334,2.5911290631119916,2.6730192997332334,-0.08189023662124173,-0.09942310144469019,0.017532864823448457,54.96681428209998,2.574931276118682,0.0,0.02007375444684751,19305.0,0.0
2002-10-07,2.540071965043849,2.567094564437866,2.540071965043849,2.567094564437866,3000,2.569796900315718,2.587431447931357,2.6651730230446877,-0.0777415751133308,-0.0982185722040591,0.02047699709072831,42.06339980953448,2.567500065562343,0.04053378027170318,0.00289527001940737,15555.0,-0.005235662557991347
2002-10-08,2.51305034103276,2.51305034103276,2.4995391368865967,2.4995391368865967,9600,2.556973617727106,2.5739095539244707,2.6529038462922365,-0.07899429236776578,-0.09715055665759836,0.01815626428983258,43.80159383524536,2.5641222476644874,0.06755542755126953,0.04246389793452935,10605.0,-0.02631590923338759
2002-10-09,2.4995395348353213,2.513050741132588,2.431984663009644,2.431984663009644,57300,2.5326046813618053,2.55207495532219,2.636539462345378,-0.08446450702318797,-0.09644577612235333,0.01198126909916536,26.19072627685607,2.5516245927785595,0.08106607812294397,0.06852047402067485,13110.0,-0.02702677180766128
2002-10-10,2.431984663009644,2.431984663009644,2.431984663009644,2.431984663009644,9000,2.5111835956573487,2.5335995257356445,2.6213872549871757,-0.08778772925153122,-0.09596477351841877,0.008177044266887548,19.827584895499797,2.532709082600947,0.0,0.07527564397130512,12960.0,0.0
2002-10-11,2.459006495773849,2.459006495773849,2.418473456712377,2.431984663009644,59700,2.4932016936215486,2.5179664699316446,2.6073574333592107,-0.08939096342756603,-0.09559956184670473,0.006208598419138706,24.21056542090794,2.5202788904856073,0.04053303906147221,0.0028952170758194434,15525.0,0.0
2002-10-14,2.418472993515808,2.431984197225349,2.4049623696364826,2.429282188415528,40500,2.4771358533339067,2.5043227343137806,2.594166674474493,-0.08984394016071251,-0.09527980508637182,0.005435864925659312,28.048836911529094,2.510415854148262,0.02702229337316142,0.03956798579802144,16005.0,-0.0011112218901791217
2002-10-15,2.377940877572852,2.377940877572852,2.2833643402804302,2.33740782737732,70800,2.446134298497981,2.4786435178620176,2.575147500615443,-0.09650398275342553,-0.09534781495676369,-0.0011561677966618472,7.920888951009999,2.488122745774562,0.14591784813509756,0.035514832999014,18825.0,-0.037819550761260895
