Date,Open,High,Low,Close,Volume
1992-06-17,4.9004818172905384,5.044613635446143,4.468086362823726,4.57618522644043,902000
1992-06-18,4.576185306549072,4.576185306549072,4.323954620361328,4.504119396209717,421400
1992-06-19,4.504121485210601,4.57618742897397,4.468088513328916,4.540154457092285,453400
1992-06-22,4.540149766890729,4.540149766890729,4.359985093601414,4.396018028259277,597200
1992-06-23,4.3960201371976035,4.468086041086089,4.3960201371976035,4.432053089141846,853800
1992-06-24,4.432052679298337,4.468085627910519,4.323953833461792,4.359986782073975,357600
1992-06-25,4.432053089141846,4.504118993030331,4.432053089141846,4.432053089141846,785000
1992-06-26,4.432053762097513,4.4680867195129395,4.3960208046820854,4.4680867195129395,435000
1992-06-29,4.4320534858703615,4.504119396209717,4.396020530700683,4.504119396209717,386600
1992-06-30,4.504120165063429,4.648252010345459,4.504120165063429,4.648252010345459,884400
1992-07-01,4.540154457092285,4.57618742897397,4.504121485210601,4.540154457092285,552600
1992-07-02,4.5761860877044445,4.648252010345459,4.4320542424224145,4.648252010345459,1788200
1992-07-06,4.576185591759221,4.576185591759221,4.432053762097513,4.4680867195129395,580400
1992-07-07,4.504121776319977,4.504121776319977,4.143792034214378,4.215857982635498,1147000
1992-07-08,4.2518867716058955,4.2518867716058955,3.92759032292409,3.9996562004089355,1192800
1992-07-09,3.9996601373721394,4.215857982635498,3.9996601373721394,4.215857982635498,2136600
1992-07-10,4.143789086425514,4.179822035003126,4.071723189270287,4.1077561378479,866200
1992-07-13,4.1077577590942385,4.1798236846923835,4.1077577590942385,4.1437907218933105,846600
1992-07-14,4.107758415156398,4.179824352264404,4.107758415156398,4.179824352264404,990000
1992-07-15,4.179825008424938,4.251890956846058,4.179825008424938,4.215857982635498,1080400
1992-07-16,4.1798236846923835,4.215856647491456,4.1077577590942385,4.1437907218933105,2689000
1992-07-17,4.071726085793259,4.215857982635498,4.071726085793259,4.215857982635498,840400
1992-07-20,3.999657292115061,4.143789086425514,3.9636243435374476,4.1077561378479,1228200
1992-07-21,4.035690240692674,4.179822035003126,4.035690240692674,4.1077561378479,1279600
1992-07-22,3.999656717656022,4.359986151679087,3.999656717656022,4.251887321472168,2743000
1992-07-23,4.215857982635498,4.323956905267178,4.215857982635498,4.215857982635498,2203800
1992-07-24,4.1798202450535875,4.323951977641642,4.1798202450535875,4.287919044494629,1404000
1992-07-27,4.287920208772023,4.359986094633738,4.2158543229103085,4.323953151702881,1308000
